# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
neg,85781.224456,7.068240,1.521100,73.068207,22.975801,-106.397766,34.193497
neg,85301.069658,8.293731,1.167979,60.850271,24.261904,-106.530136,34.205051
neg,85691.521446,6.452230,2.373420,76.146648,-17.374701,-106.364410,33.831024
neg,85619.221532,7.061690,2.809829,76.074147,-10.019238,-106.365196,33.897099
neg,85455.083075,6.426790,2.118710,48.793097,12.767567,-106.660759,34.101795
neg,85244.691839,8.853991,1.190720,65.012439,28.977110,-106.485039,34.247410
neg,85323.058895,7.577860,1.264910,53.876969,29.276682,-106.605682,34.250099
neg,85459.454810,8.127100,2.122740,73.694865,-16.955758,-106.390976,33.834785
neg,85288.177581,7.768710,1.073650,44.898866,31.579731,-106.702950,34.270790
neg,85707.574303,7.277910,2.151600,74.581895,-14.413964,-106.381363,33.857620
neg,85544.197919,8.159360,0.660420,45.831288,-33.873551,-106.692848,33.682812
neg,85509.291574,7.887900,1.847110,45.618829,30.380305,-106.695152,34.260014
neg,85276.369705,4.849220,2.859640,-4.614667,4.168199,-107.239380,34.024548
neg,85230.661431,10.933790,0.788589,44.061641,31.401433,-106.712021,34.269188
neg,85717.607010,6.659800,1.897521,0.776230,-6.839144,-107.180977,33.925667
neg,85292.250802,6.801280,1.198860,47.281301,13.769306,-106.677139,34.110794
neg,85462.135215,9.960690,0.381550,46.491359,29.236764,-106.685699,34.249741
neg,85452.033710,4.552000,2.198740,-18.620532,3.016294,-107.391121,34.014198
neg,85634.453721,8.807830,1.681470,74.798766,-15.882547,-106.379013,33.844429
neg,85381.564021,7.288400,1.064190,45.640264,-20.654778,-106.694916,33.801559
neg,85654.463437,7.485320,1.114530,1.410453,-4.703749,-107.174103,33.944847
neg,85595.996458,6.817560,1.952209,57.889723,27.128740,-106.562210,34.230804
neg,85325.035025,9.413960,0.173000,45.074759,30.165511,-106.701042,34.258083
neg,85757.933560,7.487580,1.068219,1.272386,-3.609629,-107.175598,33.954678
neg,85252.158511,8.005310,2.770030,44.555907,30.642620,-106.706665,34.262371
neg,85386.826458,13.459130,0.000000,45.531198,30.768455,-106.696098,34.263500
neg,85323.181022,2.196250,3.773730,-2.428299,3.239832,-107.215691,34.016209
neg,85341.157636,8.605531,2.174450,79.754028,-25.032017,-106.325333,33.762238
neg,85691.712852,11.145531,1.749029,57.395457,-30.582069,-106.567566,33.712379
neg,85426.602829,6.752080,3.743900,55.326352,-66.769366,-106.589981,33.387302
neg,85245.372199,8.100980,1.333550,-0.552739,1.546950,-107.195374,34.000999
neg,85635.770164,6.951990,1.722019,54.677628,27.318063,-106.597008,34.232506
neg,85417.407615,5.994960,1.846200,47.611021,11.952870,-106.673569,34.094479
neg,85698.515539,7.009900,1.770280,1.072537,-3.124156,-107.177765,33.959038
neg,85334.473826,6.071740,2.992569,-0.578587,2.108837,-107.195656,34.006046
neg,85433.203039,7.725490,1.954370,74.378893,-8.013479,-106.383568,33.915115
neg,85299.671097,7.222700,2.002210,55.572854,28.185223,-106.587311,34.240295
neg,85341.316573,10.184850,1.833091,62.295241,24.321590,-106.514481,34.205589
neg,85306.975578,7.017530,1.156350,44.947410,31.322738,-106.702423,34.268478
neg,85645.435578,5.339860,3.258460,56.280208,-29.277717,-106.579643,33.724098
neg,85785.544054,7.048730,3.320900,-1.301072,1.402867,-107.203484,33.999706
neg,85584.156982,8.075440,2.132030,55.608159,-69.369705,-106.586929,33.363945
neg,85220.607305,6.008670,1.253210,-0.300563,0.993808,-107.192642,33.996029
neg,85245.441767,8.242750,0.847940,44.485928,31.589235,-106.707428,34.270874
neg,85593.522478,7.004110,1.418140,67.101719,24.345161,-106.462402,34.205799
neg,85266.170788,7.497870,2.052360,-1.106266,1.404768,-107.201370,33.999722
neg,85549.159446,5.614640,1.377600,-20.526984,2.617880,-107.411774,34.010620
neg,85642.464614,4.520020,2.246230,-18.773729,2.370391,-107.392776,34.008396
neg,85648.485350,7.535810,1.823881,46.234139,29.789907,-106.688484,34.254711
neg,85605.473240,7.404490,1.981970,73.991172,-9.840179,-106.387764,33.898708
neg,85555.331104,6.280450,1.728790,56.226621,27.830908,-106.580223,34.237114
neg,85382.395328,10.220140,1.883950,-2.171080,2.622822,-107.212906,34.010666
neg,85236.911762,7.862190,0.408751,45.204630,30.349132,-106.699638,34.259735
neg,85509.774880,10.884459,1.861861,51.645840,-38.778080,-106.629852,33.638752
neg,85796.639471,6.504420,2.771811,-0.645414,2.014175,-107.196381,34.005196
neg,85665.197214,7.423290,2.418139,0.127506,2.009233,-107.188004,34.005154
neg,85359.046877,6.963180,1.750320,47.697392,11.283777,-106.672630,34.088467
neg,85417.482820,7.760060,1.659490,-0.616413,3.300279,-107.196060,34.016750
neg,85714.822985,8.217750,1.190430,30.516628,-64.555276,-106.858765,33.407192
neg,85639.014328,8.056510,0.948400,45.849571,-34.312643,-106.692650,33.678867
neg,85436.222300,8.381260,1.702539,1.109733,4.192910,-107.177361,34.024769
neg,85331.365829,7.064710,0.972790,48.784271,14.549028,-106.660858,34.117798
neg,85289.701082,5.798700,1.402430,-21.833257,4.146910,-107.425926,34.024357
neg,85427.827027,4.587030,1.036300,-21.137250,3.835933,-107.418388,34.021561
neg,85479.829148,7.073150,1.528770,1.728195,-3.015809,-107.170662,33.960011
neg,85261.039365,7.758930,1.761160,0.069506,4.786350,-107.188629,34.030098
neg,85441.473825,5.936730,3.861490,82.077832,-20.024842,-106.300156,33.807217
neg,85708.702200,7.718360,1.754310,-5.760177,-0.670181,-107.251793,33.981083
neg,85771.413172,4.129470,1.613180,57.547393,22.813089,-106.565918,34.192036
neg,85410.996185,6.996030,1.999960,-0.918394,1.691414,-107.199333,34.002296
neg,85265.355719,9.767490,1.946599,58.859970,20.246585,-106.551697,34.168980
neg,85334.871518,9.921460,1.958820,59.424845,22.966677,-106.545578,34.193417
neg,85546.515570,11.459970,1.794061,53.120441,-36.257195,-106.613876,33.661400
neg,85409.130294,5.101040,2.718060,58.444510,-2.203393,-106.556198,33.967308
neg,85255.806123,5.433140,2.138659,-17.423326,2.623962,-107.378151,34.010674
neg,85353.362162,7.591140,1.836030,0.366443,1.543149,-107.185417,34.000965
neg,85390.858846,10.659389,3.105281,45.047650,32.192940,-106.701340,34.276299
neg,85718.287018,6.216420,2.122231,49.236297,9.821656,-106.655960,34.075333
neg,85612.570644,10.556840,1.120970,74.150674,-17.335544,-106.386040,33.831375
neg,85375.001433,6.620330,2.138880,44.653625,30.518306,-106.705605,34.261253
neg,85230.020471,4.214290,1.385360,49.496669,15.991380,-106.653137,34.130756
neg,85576.430749,9.933100,0.456210,59.284257,-22.785992,-106.547096,33.782413
neg,85771.522147,9.665950,4.032161,0.392922,-3.715316,-107.185127,33.953728
neg,85312.876427,7.482050,1.978470,54.275407,-64.680731,-106.601364,33.406067
neg,85594.759319,6.685860,1.227780,49.831433,12.098094,-106.649513,34.095783
neg,85221.904692,13.097780,1.883580,50.195197,-31.540849,-106.645569,33.703766
neg,85312.920779,8.688920,1.693990,73.651365,-10.276231,-106.391449,33.894791
neg,85585.375054,7.706260,2.055181,68.915496,-14.245550,-106.442757,33.859135
neg,85645.883914,8.060061,1.078489,46.415076,34.014318,-106.686523,34.292660
neg,85409.182695,7.624110,1.701710,70.955601,22.734775,-106.420654,34.191334
neg,85522.245548,6.171490,1.799650,53.573727,9.079571,-106.608971,34.068665
neg,85222.034518,7.164070,1.448511,44.168816,30.679496,-106.710861,34.262703
neg,85458.949177,6.123420,2.371370,-1.702032,3.101071,-107.207825,34.014961
neg,85342.455816,3.681990,2.714260,45.471306,32.116146,-106.696747,34.275608
neg,85492.296331,10.466250,0.952740,44.833931,29.694105,-106.703651,34.253849
neg,85762.398550,11.455820,2.258640,55.166850,-31.446567,-106.591705,33.704613
neg,85391.588043,9.039519,1.446500,-0.289215,1.161081,-107.192520,33.997532
neg,85566.837775,8.311200,1.639070,46.817297,33.069224,-106.682167,34.284168
neg,85222.016519,5.952270,1.693630,58.071920,-0.504428,-106.560234,33.982571
