# Generated by ChargePol
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude
charge,time,zmin,zwidth,x,y,lon,lat
neg,85807.036253,8.161070,2.130480,55.255112,21.852789,-106.590752,34.183411
neg,85861.729210,4.224540,2.106660,-0.599391,-0.291915,-107.195877,33.984482
neg,86103.135395,7.563480,2.319670,52.573218,-39.221354,-106.619804,33.634773
neg,86257.550458,9.090481,1.087329,29.021854,-64.370135,-106.874962,33.408855
neg,85957.869323,10.154719,1.906780,74.117260,-17.080452,-106.386398,33.833668
neg,85930.663170,9.312030,2.809011,64.206736,-20.148016,-106.493767,33.806110
neg,86072.161166,7.016530,1.693060,70.198442,24.479359,-106.428856,34.207005
neg,86190.256930,9.822969,2.585361,72.219004,-7.428783,-106.406967,33.920368
neg,86387.336576,7.408720,1.897350,62.202566,22.002194,-106.515480,34.184753
neg,86383.771477,6.559080,2.090879,1.378300,-2.750073,-107.174454,33.962399
neg,86150.104956,6.451800,2.597510,59.131060,14.963029,-106.548759,34.121517
neg,86303.998337,7.368380,1.667180,-2.792063,-7.134154,-107.219635,33.923016
neg,85833.627925,7.877350,2.150779,50.056500,-25.504944,-106.647072,33.757988
neg,86152.211541,7.753180,1.660660,68.324773,21.821615,-106.449158,34.183128
neg,85851.676922,7.166960,1.713710,-2.062644,2.563516,-107.211731,34.010132
neg,85958.287551,6.371200,1.988440,47.322910,28.089421,-106.676689,34.239433
neg,86306.921007,8.180759,1.361501,31.273157,-69.379970,-106.850571,33.363853
neg,86138.904261,8.438510,1.766000,75.345358,-24.290312,-106.373093,33.768898
neg,86026.258379,7.939590,1.665460,68.711233,21.344886,-106.444969,34.178848
neg,85806.458894,6.350430,2.283870,55.796030,19.953096,-106.584892,34.166344
neg,86014.682463,3.434340,2.878910,-17.127649,2.048010,-107.374947,34.005501
neg,85934.424413,8.782630,2.723969,61.580321,21.656623,-106.522224,34.181648
neg,85959.684195,9.566570,2.008080,52.390390,-23.687367,-106.621788,33.774315
neg,86296.371334,7.990040,2.328890,31.263700,-65.241857,-106.850677,33.401024
neg,86098.337603,8.577840,2.389481,78.123709,-19.124608,-106.342995,33.815304
neg,85988.667526,4.104900,2.228730,-20.593811,-0.942761,-107.412498,33.978634
neg,86030.355556,8.254050,2.641610,73.203121,-17.768554,-106.396301,33.827484
neg,85909.229412,10.833300,2.761781,79.044783,-24.989438,-106.333015,33.762619
neg,86364.994037,8.461510,4.128670,51.829298,-37.571431,-106.627869,33.649593
neg,86282.277667,9.503599,1.153001,29.862231,-64.571623,-106.865860,33.407047
neg,86088.641637,6.934780,1.727140,-1.176244,-4.256293,-107.202126,33.948868
neg,86315.397181,9.431940,1.208520,29.831970,-64.303986,-106.866188,33.409451
neg,85812.417881,10.892300,1.995461,51.321163,-37.517828,-106.633369,33.650074
neg,85877.092453,6.896600,1.805970,0.795773,-3.330207,-107.180763,33.957188
neg,86163.263954,6.644820,2.769551,64.793046,-37.250191,-106.487419,33.652477
neg,86184.816520,8.590860,1.310880,69.881961,22.485006,-106.432281,34.189091
neg,86177.101524,6.384230,1.262460,76.678109,-25.355918,-106.358658,33.759327
neg,85951.223429,7.131460,2.188670,0.220181,-1.222183,-107.186996,33.976124
neg,85915.082005,7.734890,1.479210,69.767221,18.790547,-106.433525,34.155903
neg,86239.946009,6.926330,1.922260,-0.057843,-7.298766,-107.190010,33.921535
neg,86130.298587,7.301090,1.093030,70.784752,21.138836,-106.422501,34.176998
neg,86203.715089,8.696640,1.291120,48.888294,-39.296247,-106.659729,33.634098
neg,86120.672031,7.734600,1.751369,67.512766,22.157682,-106.457954,34.186150
neg,86253.965611,9.493670,1.468441,55.576637,-36.076236,-106.587265,33.663025
neg,86109.669305,6.508660,3.345750,72.178025,-19.530246,-106.407410,33.811661
neg,86169.848772,7.951980,1.927850,45.611895,-32.833035,-106.695229,33.692158
neg,86010.640030,6.230630,3.365101,72.506485,-17.192601,-106.403847,33.832661
neg,86287.023517,7.285250,2.162179,-0.139800,-1.787111,-107.190903,33.971050
neg,86317.179622,6.654670,2.852139,55.642833,28.075355,-106.586548,34.239307
neg,85998.282539,7.036180,2.199230,63.340511,23.140413,-106.503151,34.194977
neg,85980.924064,6.956690,2.521740,54.634128,28.677539,-106.597481,34.244717
neg,85845.031017,8.747260,2.270590,74.853615,-18.455895,-106.378418,33.821312
neg,86359.357014,6.859700,2.281420,63.498751,21.301927,-106.501442,34.178463
neg,85898.805619,3.978870,3.634320,66.468756,22.951470,-106.469261,34.193279
neg,86201.788527,8.410980,2.257319,53.262290,-37.543679,-106.612343,33.649841
neg,86186.244644,6.750900,1.909831,52.986157,31.379763,-106.615334,34.268993
neg,85816.740674,6.205400,2.065400,72.263765,25.500867,-106.406479,34.216183
neg,86110.093596,8.874090,1.169690,47.774305,-29.936546,-106.671799,33.718178
neg,86010.740588,8.190230,1.520880,31.987446,-67.348360,-106.842834,33.382103
neg,85887.690155,10.624870,2.838160,80.705993,-22.422553,-106.315018,33.785679
neg,85911.784717,6.803890,2.037640,48.812010,29.956420,-106.660553,34.256207
neg,86134.734779,7.940830,1.872890,66.519822,-8.303546,-106.468712,33.912510
neg,85838.166555,7.045620,2.361140,-0.529413,1.909249,-107.195122,34.004253
neg,86069.895499,9.334440,1.535220,55.187024,-36.793991,-106.591492,33.656578
neg,86267.220520,6.557010,2.262031,0.153354,-1.814863,-107.187721,33.970798
neg,86026.544064,7.202580,1.281400,26.619245,-68.830249,-106.900993,33.368790
neg,86293.903017,7.707820,2.644990,73.613538,-12.430254,-106.391853,33.875439
neg,85875.822782,6.726910,1.978620,49.161274,25.629744,-106.656769,34.217339
neg,86154.123836,7.826360,2.477200,80.202272,-20.945606,-106.320473,33.798946
neg,86020.067712,6.778550,1.900120,0.558097,-0.514313,-107.183342,33.982483
neg,85973.267716,6.406060,2.156010,66.929608,19.512103,-106.464272,34.162384
neg,85944.744328,10.058000,1.487220,72.846923,-18.320175,-106.400162,33.822529
neg,86132.037178,7.304880,1.457071,53.936230,-38.145863,-106.605042,33.644432
neg,86234.905694,8.075480,3.411171,75.938603,-13.381051,-106.366669,33.866898
neg,85946.551533,10.701380,1.862840,81.315629,-21.595311,-106.308411,33.793110
neg,85937.180120,2.887090,2.606410,70.709099,24.182069,-106.423325,34.204334
neg,86190.657363,6.689530,1.328430,66.344560,20.360635,-106.470612,34.170006
neg,86074.566295,13.663509,3.644779,71.276495,-18.200423,-106.417175,33.823605
neg,86203.063392,6.866810,2.562941,0.032940,-0.979637,-107.189026,33.978302
neg,86022.902978,6.730210,2.005300,48.268571,26.314424,-106.666443,34.223488
neg,86245.391974,9.854650,0.265349,58.819622,-19.609700,-106.552132,33.810947
neg,86010.946074,7.560810,3.730780,52.049322,-40.083192,-106.625481,33.627029
neg,86214.662413,8.062550,2.603050,71.214712,-20.168926,-106.417847,33.805923
neg,86336.629189,6.966250,2.079330,-0.069191,-2.044483,-107.190132,33.968739
neg,86171.772159,10.786340,2.020821,53.734490,-36.855578,-106.607224,33.656025
neg,86047.227161,10.198139,1.464271,52.735872,-37.495398,-106.618042,33.650276
neg,86180.997902,7.016500,1.813170,-2.992543,-2.330369,-107.221809,33.966167
neg,86369.964164,8.476060,1.589881,48.516964,-37.741366,-106.663750,33.648067
neg,86111.244497,10.863111,1.310100,76.217888,-25.088661,-106.363640,33.761726
neg,86132.693279,6.763130,2.403090,65.796076,21.236538,-106.476547,34.177876
neg,86279.317386,6.447940,2.475530,55.722899,14.507210,-106.585686,34.117424
neg,86011.105362,10.929191,0.495219,72.995076,-16.572550,-106.398560,33.838230
neg,86297.531643,9.873420,1.194481,50.584809,-25.288249,-106.641350,33.759933
neg,86104.260549,8.216400,1.045779,72.329961,22.214327,-106.405762,34.186657
neg,86120.985367,8.118620,1.566130,28.792373,-62.691699,-106.877449,33.423935
neg,86027.047616,8.338770,1.757860,66.616910,-7.908173,-106.467659,33.916061
neg,86050.450248,8.253260,2.103080,72.656530,-16.769096,-106.402222,33.836464
neg,86324.115782,9.926929,1.253961,50.567157,-24.705834,-106.641541,33.765167
neg,86231.084657,9.648089,1.007670,29.231160,-64.219209,-106.872696,33.410213
neg,86155.973172,6.273090,1.227730,75.174509,-23.029299,-106.374947,33.780228
neg,86382.120810,9.612120,1.783260,67.089740,21.910954,-106.462532,34.183933
neg,86088.767503,5.860830,3.103960,49.288623,-31.655659,-106.655396,33.702736
neg,85808.940328,7.729500,1.475901,75.555295,20.622569,-106.370819,34.172359
neg,85890.337546,6.978730,2.691800,73.686039,-17.938108,-106.391068,33.825962
neg,86061.889139,8.789639,1.035980,44.874910,-32.573381,-106.703209,33.694492
neg,86231.526122,6.707640,1.831650,-1.475704,-2.595345,-107.205376,33.963787
neg,86396.074584,7.908560,1.456689,66.775781,21.241100,-106.465935,34.177914
neg,86354.832942,8.648350,1.589900,46.896102,-28.323879,-106.681313,33.732666
neg,86056.141768,9.172820,1.279670,28.409696,-63.659603,-106.881592,33.415237
neg,86156.099584,6.694430,1.126870,67.386678,21.913995,-106.459320,34.183960
neg,85879.331189,5.689490,2.645750,50.664875,-20.581026,-106.640480,33.802219
neg,86121.189882,8.795770,2.096931,71.637107,-18.417878,-106.413269,33.821651
neg,86321.810414,6.504040,2.159200,59.049103,20.192221,-106.549644,34.168491
neg,86018.265298,7.815980,1.728310,70.306878,15.602089,-106.427681,34.127258
neg,86056.633925,6.413310,2.387390,-0.514912,-0.375172,-107.194962,33.983734
neg,86102.010615,7.733650,1.321250,66.306103,20.948372,-106.471024,34.175285
neg,85899.395542,9.871780,0.986440,52.675980,-36.094864,-106.618690,33.662857
neg,86148.566654,5.361010,2.437930,53.899034,-35.125820,-106.605446,33.671562
neg,86251.451292,9.589300,2.352680,68.128076,21.660804,-106.451286,34.181686
neg,85984.519471,7.604480,1.761841,67.761159,22.703982,-106.455261,34.191055
neg,86165.114787,8.330070,1.737670,67.568875,20.680735,-106.457344,34.172882
neg,86325.101421,10.793941,2.141379,51.964843,-39.233900,-106.626396,33.634659
neg,86208.874772,7.849720,2.200351,30.163581,-63.744380,-106.862595,33.414478
neg,85951.919448,6.661040,2.077000,54.669433,5.574815,-106.597099,34.037182
neg,86068.683794,6.155770,2.148160,53.626054,30.252189,-106.608398,34.258862
neg,86002.407635,8.415020,2.160590,73.708735,-12.633644,-106.390823,33.873611
neg,86300.717512,8.689530,1.429709,27.960192,-64.348465,-106.886467,33.409050
neg,86091.104012,9.508790,0.893110,29.398857,-63.011799,-106.870880,33.421059
neg,86314.446152,6.958200,2.504241,55.432266,-28.857253,-106.588829,33.727875
neg,86013.582380,9.436850,1.191170,70.007419,22.158442,-106.430923,34.186157
neg,86023.038333,8.391120,2.759070,77.485704,-25.658531,-106.349907,33.756607
neg,86088.058528,5.938680,2.742290,52.681654,-37.812077,-106.618629,33.647430
neg,85927.619358,8.146450,1.097850,32.155773,-66.891399,-106.841011,33.386208
neg,86280.595323,8.919960,2.309680,74.893963,-19.220410,-106.377983,33.814442
neg,86367.878140,6.190010,2.428010,71.316213,22.117765,-106.416748,34.185791
neg,86183.046938,7.807870,1.673550,66.860260,21.143398,-106.465019,34.177036
neg,86370.720954,9.916969,1.322571,74.121673,-17.135196,-106.386353,33.833176
neg,86247.986171,8.710780,2.416420,71.124559,-18.552457,-106.418823,33.820442
neg,85863.875572,7.973090,2.222061,74.773549,-16.389689,-106.379288,33.839870
neg,85916.913827,6.363370,1.804330,-0.674414,-5.794447,-107.196693,33.935051
neg,86066.110082,7.716980,3.268260,73.411167,-17.768174,-106.394051,33.827488
neg,86137.937789,8.711580,1.334910,73.450254,21.554738,-106.393623,34.180733
neg,86191.792161,8.966670,1.903629,54.101406,-40.244003,-106.603249,33.625584
neg,86050.710244,8.671660,1.831149,77.009721,-24.361023,-106.355064,33.768265
neg,86211.023016,6.240620,3.052290,71.996458,21.117546,-106.409378,34.176804
neg,86217.242107,6.393660,2.115450,47.767371,27.946859,-106.671875,34.238155
neg,86014.022770,9.007179,0.833801,28.417261,-63.212908,-106.881516,33.419250
neg,86366.974067,8.380139,1.974441,56.132685,-68.259239,-106.581245,33.373920
neg,86170.627664,6.466130,2.012870,49.393276,25.042006,-106.654259,34.212059
neg,85864.948920,8.058450,1.863270,65.938556,23.245719,-106.475006,34.195923
neg,86244.872057,6.254080,2.141039,52.831699,-22.574620,-106.617004,33.784313
neg,86370.800762,8.422370,2.365300,76.226714,-25.699209,-106.363548,33.756245
neg,85840.220531,3.995500,3.372730,73.738365,22.079748,-106.390503,34.185448
neg,86227.046057,8.685769,1.617351,49.284841,-27.558604,-106.655434,33.739540
neg,86275.449366,3.641580,1.645820,68.926844,21.351349,-106.442635,34.178905
neg,85997.052807,8.618080,1.305070,49.434886,-25.524332,-106.653809,33.757812
neg,86216.169959,6.459530,2.229140,64.088844,19.995675,-106.495049,34.166729
neg,86121.950989,6.246060,1.235800,68.806430,20.910736,-106.443939,34.174946
neg,86014.328068,6.720090,1.947240,51.805342,32.867735,-106.628128,34.282360
